,Date,Location,MinTemp,MaxTemp
66164,2014-08-25,MelbourneAirport,9.3,15.1
66165,2014-08-26,MelbourneAirport,7.5,17.7
66166,2014-08-27,MelbourneAirport,5.1,18.9
66167,2014-08-28,MelbourneAirport,2.3,20.3
66168,2014-08-29,MelbourneAirport,3.4,14.7
66169,2014-08-30,MelbourneAirport,8.2,20.8
66170,2014-08-31,MelbourneAirport,9.9,20.9
66171,2014-09-01,MelbourneAirport,12.4,14.1
66172,2014-09-02,MelbourneAirport,6.7,13.8
66173,2014-09-03,MelbourneAirport,4.4,13.1
66174,2014-09-04,MelbourneAirport,1.7,14.6
66175,2014-09-05,MelbourneAirport,3.3,15.2
66176,2014-09-06,MelbourneAirport,6.0,20.1
66177,2014-09-07,MelbourneAirport,4.7,19.8
66178,2014-09-08,MelbourneAirport,8.2,21.2
66179,2014-09-09,MelbourneAirport,13.6,19.6
66180,2014-09-10,MelbourneAirport,7.4,18.6
66181,2014-09-11,MelbourneAirport,9.6,15.4
66182,2014-09-12,MelbourneAirport,4.1,14.1
66183,2014-09-13,MelbourneAirport,2.3,18.2
66184,2014-09-14,MelbourneAirport,4.7,19.6
66185,2014-09-15,MelbourneAirport,6.4,18.1
66186,2014-09-16,MelbourneAirport,9.8,13.9
66187,2014-09-17,MelbourneAirport,6.6,14.2
66188,2014-09-18,MelbourneAirport,5.3,13.5
66189,2014-09-19,MelbourneAirport,4.3,15.7
66190,2014-09-20,MelbourneAirport,6.9,15.7
66191,2014-09-21,MelbourneAirport,6.5,16.2
66192,2014-09-22,MelbourneAirport,3.5,22.6
66193,2014-09-23,MelbourneAirport,7.6,25.0
66194,2014-09-24,MelbourneAirport,13.9,23.3
66195,2014-09-25,MelbourneAirport,12.9,15.0
66196,2014-09-26,MelbourneAirport,7.4,17.1
66197,2014-09-27,MelbourneAirport,7.5,22.7
66198,2014-09-28,MelbourneAirport,14.0,27.2
66199,2014-09-29,MelbourneAirport,11.5,22.0
66200,2014-09-30,MelbourneAirport,9.2,24.4
66201,2014-10-01,MelbourneAirport,5.3,15.6
66202,2014-10-02,MelbourneAirport,6.0,18.0
66203,2014-10-03,MelbourneAirport,9.0,18.7
66204,2014-10-04,MelbourneAirport,7.3,25.8
66205,2014-10-05,MelbourneAirport,12.6,18.4
66206,2014-10-06,MelbourneAirport,6.6,25.5
66207,2014-10-07,MelbourneAirport,9.7,16.8
66208,2014-10-08,MelbourneAirport,6.5,19.8
66209,2014-10-09,MelbourneAirport,7.4,23.5
66210,2014-10-10,MelbourneAirport,12.5,23.5
66211,2014-10-11,MelbourneAirport,10.7,21.4
66212,2014-10-12,MelbourneAirport,6.9,31.3
66213,2014-10-13,MelbourneAirport,8.4,15.6
66214,2014-10-14,MelbourneAirport,7.5,15.6
66215,2014-10-15,MelbourneAirport,4.3,15.7
66216,2014-10-16,MelbourneAirport,7.7,15.9
66217,2014-10-17,MelbourneAirport,6.4,18.0
66218,2014-10-18,MelbourneAirport,4.5,24.8
66219,2014-10-19,MelbourneAirport,16.6,28.2
66220,2014-10-20,MelbourneAirport,9.2,19.8
66221,2014-10-21,MelbourneAirport,5.0,27.6
66222,2014-10-22,MelbourneAirport,14.2,31.3
66223,2014-10-23,MelbourneAirport,13.7,20.2
66224,2014-10-24,MelbourneAirport,13.1,31.4
66225,2014-10-25,MelbourneAirport,12.8,20.7
66226,2014-10-26,MelbourneAirport,11.5,25.2
66227,2014-10-27,MelbourneAirport,12.5,18.5
66228,2014-10-28,MelbourneAirport,7.4,20.0
66229,2014-10-29,MelbourneAirport,7.7,23.0
66230,2014-10-30,MelbourneAirport,10.8,22.5
66231,2014-10-31,MelbourneAirport,7.9,32.6
66232,2014-11-01,MelbourneAirport,11.7,16.9
66233,2014-11-02,MelbourneAirport,6.8,16.9
66234,2014-11-03,MelbourneAirport,6.1,24.7
66235,2014-11-04,MelbourneAirport,10.4,29.3
66236,2014-11-05,MelbourneAirport,10.9,18.2
66237,2014-11-06,MelbourneAirport,7.3,23.4
66238,2014-11-07,MelbourneAirport,9.0,32.3
66239,2014-11-08,MelbourneAirport,16.8,36.3
66240,2014-11-09,MelbourneAirport,11.3,19.9
66241,2014-11-10,MelbourneAirport,8.3,20.5
66242,2014-11-11,MelbourneAirport,9.3,18.3
66243,2014-11-12,MelbourneAirport,5.0,27.4
66244,2014-11-13,MelbourneAirport,9.5,33.4
66245,2014-11-14,MelbourneAirport,18.4,20.3
66246,2014-11-15,MelbourneAirport,10.9,17.1
66247,2014-11-16,MelbourneAirport,10.1,20.2
66248,2014-11-17,MelbourneAirport,10.3,21.2
66249,2014-11-18,MelbourneAirport,7.3,20.2
66250,2014-11-19,MelbourneAirport,9.6,29.0
66251,2014-11-20,MelbourneAirport,15.6,31.2
66252,2014-11-21,MelbourneAirport,14.8,23.5
66253,2014-11-22,MelbourneAirport,9.6,30.7
66254,2014-11-23,MelbourneAirport,14.8,25.7
66255,2014-11-24,MelbourneAirport,12.1,20.1
66256,2014-11-25,MelbourneAirport,8.5,21.6
66257,2014-11-26,MelbourneAirport,8.5,17.9
66258,2014-11-27,MelbourneAirport,12.0,18.8
66259,2014-11-28,MelbourneAirport,10.2,21.2
66260,2014-11-29,MelbourneAirport,9.5,26.6
66261,2014-11-30,MelbourneAirport,14.2,35.0
66262,2014-12-01,MelbourneAirport,20.5,28.7
66263,2014-12-02,MelbourneAirport,14.7,27.2
66264,2014-12-03,MelbourneAirport,15.2,22.5
66265,2014-12-04,MelbourneAirport,16.0,26.8
66266,2014-12-05,MelbourneAirport,16.8,20.0
66267,2014-12-06,MelbourneAirport,14.8,22.0
66268,2014-12-07,MelbourneAirport,13.2,17.3
66269,2014-12-08,MelbourneAirport,13.5,20.1
66270,2014-12-09,MelbourneAirport,13.8,21.5
66271,2014-12-10,MelbourneAirport,10.7,20.3
66272,2014-12-11,MelbourneAirport,15.0,20.7
66273,2014-12-12,MelbourneAirport,13.7,25.8
66274,2014-12-13,MelbourneAirport,11.3,30.7
66275,2014-12-14,MelbourneAirport,19.8,26.9
66276,2014-12-15,MelbourneAirport,13.5,25.1
66277,2014-12-16,MelbourneAirport,13.3,33.6
66278,2014-12-17,MelbourneAirport,8.5,22.5
66279,2014-12-18,MelbourneAirport,9.2,24.4
66280,2014-12-19,MelbourneAirport,9.0,19.7
66281,2014-12-20,MelbourneAirport,8.6,24.5
66282,2014-12-21,MelbourneAirport,10.6,33.3
66283,2014-12-22,MelbourneAirport,15.8,25.4
66284,2014-12-23,MelbourneAirport,18.6,28.7
66285,2014-12-24,MelbourneAirport,10.2,21.9
66286,2014-12-25,MelbourneAirport,10.5,25.9
66287,2014-12-26,MelbourneAirport,8.7,19.9
66288,2014-12-27,MelbourneAirport,7.5,23.3
66289,2014-12-28,MelbourneAirport,10.7,33.4
66290,2014-12-29,MelbourneAirport,13.6,28.6
66291,2014-12-30,MelbourneAirport,10.2,24.2
66292,2014-12-31,MelbourneAirport,7.9,26.3
66293,2015-01-01,MelbourneAirport,10.8,28.2
66294,2015-01-02,MelbourneAirport,13.2,40.5
66295,2015-01-03,MelbourneAirport,22.6,39.4
66296,2015-01-04,MelbourneAirport,15.0,23.3
66297,2015-01-05,MelbourneAirport,11.3,24.6
66298,2015-01-06,MelbourneAirport,13.8,30.0
66299,2015-01-07,MelbourneAirport,16.3,40.3
66300,2015-01-08,MelbourneAirport,21.0,29.9
66301,2015-01-09,MelbourneAirport,16.3,16.7
66302,2015-01-10,MelbourneAirport,12.8,21.1
66303,2015-01-11,MelbourneAirport,14.4,28.1
66304,2015-01-12,MelbourneAirport,14.6,31.2
66305,2015-01-13,MelbourneAirport,19.7,25.5
66306,2015-01-14,MelbourneAirport,17.1,22.6
66307,2015-01-15,MelbourneAirport,14.4,20.5
66308,2015-01-16,MelbourneAirport,9.6,27.7
66309,2015-01-17,MelbourneAirport,13.2,25.9
66310,2015-01-18,MelbourneAirport,11.6,20.1
66311,2015-01-19,MelbourneAirport,13.3,22.7
66312,2015-01-20,MelbourneAirport,10.1,30.1
66313,2015-01-21,MelbourneAirport,17.8,33.7
66314,2015-01-22,MelbourneAirport,16.7,36.0
66315,2015-01-23,MelbourneAirport,18.9,27.8
66316,2015-01-24,MelbourneAirport,11.9,29.6
66317,2015-01-25,MelbourneAirport,13.6,23.0
66318,2015-01-26,MelbourneAirport,7.5,21.5
66319,2015-01-27,MelbourneAirport,11.0,20.5
66320,2015-01-28,MelbourneAirport,11.2,25.5
66321,2015-01-29,MelbourneAirport,10.4,22.8
66322,2015-01-30,MelbourneAirport,11.4,21.9
66323,2015-01-31,MelbourneAirport,12.0,23.0
66324,2015-02-01,MelbourneAirport,12.2,18.7
66325,2015-02-02,MelbourneAirport,13.5,23.6
66326,2015-02-03,MelbourneAirport,14.8,22.7
66327,2015-02-04,MelbourneAirport,13.5,20.2
66328,2015-02-05,MelbourneAirport,10.1,26.5
66329,2015-02-06,MelbourneAirport,12.9,36.8
66330,2015-02-07,MelbourneAirport,19.8,36.0
66331,2015-02-08,MelbourneAirport,18.8,23.5
66332,2015-02-09,MelbourneAirport,12.7,27.6
66333,2015-02-10,MelbourneAirport,14.9,31.1
66334,2015-02-11,MelbourneAirport,15.9,35.4
66335,2015-02-12,MelbourneAirport,17.3,25.3
66336,2015-02-13,MelbourneAirport,13.3,32.9
66337,2015-02-14,MelbourneAirport,18.0,26.9
66338,2015-02-15,MelbourneAirport,14.6,34.7
66339,2015-02-16,MelbourneAirport,15.6,25.6
66340,2015-02-17,MelbourneAirport,17.0,20.7
66341,2015-02-18,MelbourneAirport,15.8,21.6
66342,2015-02-19,MelbourneAirport,16.6,31.0
66343,2015-02-20,MelbourneAirport,15.1,26.6
66344,2015-02-21,MelbourneAirport,17.1,37.7
66345,2015-02-22,MelbourneAirport,20.8,37.0
66346,2015-02-23,MelbourneAirport,19.1,29.5
66347,2015-02-24,MelbourneAirport,14.8,20.5
66348,2015-02-25,MelbourneAirport,13.5,27.6
66349,2015-02-26,MelbourneAirport,15.7,25.3
66350,2015-02-27,MelbourneAirport,13.3,26.1
66351,2015-02-28,MelbourneAirport,16.7,33.0
66352,2015-03-01,MelbourneAirport,13.1,21.6
66353,2015-03-02,MelbourneAirport,8.7,24.1
66354,2015-03-03,MelbourneAirport,12.5,23.0
66355,2015-03-04,MelbourneAirport,12.9,25.0
66356,2015-03-05,MelbourneAirport,9.2,20.3
66357,2015-03-06,MelbourneAirport,12.0,20.8
66358,2015-03-07,MelbourneAirport,12.4,24.5
66359,2015-03-08,MelbourneAirport,14.5,26.6
66360,2015-03-09,MelbourneAirport,12.2,24.4
66361,2015-03-10,MelbourneAirport,14.3,23.3
66362,2015-03-11,MelbourneAirport,9.3,26.6
66363,2015-03-12,MelbourneAirport,11.0,20.8
66364,2015-03-13,MelbourneAirport,13.7,20.5
66365,2015-03-14,MelbourneAirport,7.9,30.3
66366,2015-03-15,MelbourneAirport,13.4,18.5
66367,2015-03-16,MelbourneAirport,8.2,25.1
66368,2015-03-17,MelbourneAirport,12.8,27.4
66369,2015-03-18,MelbourneAirport,15.1,26.3
66370,2015-03-19,MelbourneAirport,14.1,34.1
66371,2015-03-20,MelbourneAirport,10.3,20.9
66372,2015-03-21,MelbourneAirport,8.9,22.1
66373,2015-03-22,MelbourneAirport,8.1,29.3
66374,2015-03-23,MelbourneAirport,15.8,27.3
66375,2015-03-24,MelbourneAirport,12.0,15.4
66376,2015-03-25,MelbourneAirport,10.9,21.9
66377,2015-03-26,MelbourneAirport,6.8,19.9
66378,2015-03-27,MelbourneAirport,11.2,18.9
66379,2015-03-28,MelbourneAirport,8.0,20.0
66380,2015-03-29,MelbourneAirport,7.3,24.9
66381,2015-03-30,MelbourneAirport,8.5,24.9
66382,2015-03-31,MelbourneAirport,9.1,27.8
66383,2015-04-01,MelbourneAirport,14.0,30.8
66384,2015-04-02,MelbourneAirport,10.2,17.9
66385,2015-04-03,MelbourneAirport,5.4,19.8
66386,2015-04-04,MelbourneAirport,7.5,24.8
66387,2015-04-05,MelbourneAirport,6.2,20.6
66388,2015-04-06,MelbourneAirport,7.5,17.7
66389,2015-04-07,MelbourneAirport,9.0,16.9
66390,2015-04-08,MelbourneAirport,10.0,17.9
66391,2015-04-09,MelbourneAirport,7.0,19.0
66392,2015-04-10,MelbourneAirport,7.0,19.5
66393,2015-04-11,MelbourneAirport,9.9,24.7
66394,2015-04-12,MelbourneAirport,13.6,18.8
66395,2015-04-13,MelbourneAirport,4.8,21.6
66396,2015-04-14,MelbourneAirport,10.8,24.9
66397,2015-04-15,MelbourneAirport,15.2,27.3
66398,2015-04-16,MelbourneAirport,14.2,18.4
66399,2015-04-17,MelbourneAirport,8.0,16.1
66400,2015-04-18,MelbourneAirport,11.9,21.8
66401,2015-04-19,MelbourneAirport,7.5,14.2
66402,2015-04-20,MelbourneAirport,4.7,15.8
66403,2015-04-21,MelbourneAirport,3.9,17.6
66404,2015-04-22,MelbourneAirport,6.9,18.5
66405,2015-04-23,MelbourneAirport,11.3,17.3
66406,2015-04-24,MelbourneAirport,11.8,21.1
66407,2015-04-25,MelbourneAirport,10.2,13.9
66408,2015-04-26,MelbourneAirport,9.1,16.2
66409,2015-04-27,MelbourneAirport,9.5,15.9
66410,2015-04-28,MelbourneAirport,7.9,16.0
66411,2015-04-29,MelbourneAirport,5.6,17.1
66412,2015-04-30,MelbourneAirport,5.4,19.3
66413,2015-05-01,MelbourneAirport,4.9,22.5
66414,2015-05-02,MelbourneAirport,11.6,22.5
66415,2015-05-03,MelbourneAirport,7.5,18.6
66416,2015-05-04,MelbourneAirport,6.0,22.5
66417,2015-05-05,MelbourneAirport,11.5,16.8
66418,2015-05-06,MelbourneAirport,8.1,16.3
66419,2015-05-07,MelbourneAirport,7.9,15.0
66420,2015-05-08,MelbourneAirport,8.2,16.2
66421,2015-05-09,MelbourneAirport,11.2,18.9
66422,2015-05-10,MelbourneAirport,11.8,15.7
66423,2015-05-11,MelbourneAirport,10.2,15.4
66424,2015-05-12,MelbourneAirport,11.6,16.4
66425,2015-05-13,MelbourneAirport,5.3,12.4
66426,2015-05-14,MelbourneAirport,6.4,15.4
66427,2015-05-15,MelbourneAirport,10.4,13.7
66428,2015-05-16,MelbourneAirport,10.1,18.3
66429,2015-05-17,MelbourneAirport,5.9,19.7
66430,2015-05-18,MelbourneAirport,5.5,20.0
66431,2015-05-19,MelbourneAirport,11.1,15.4
66432,2015-05-20,MelbourneAirport,11.2,18.2
66433,2015-05-21,MelbourneAirport,8.5,12.0
66434,2015-05-22,MelbourneAirport,8.3,13.7
66435,2015-05-23,MelbourneAirport,9.1,13.2
66436,2015-05-24,MelbourneAirport,3.4,17.0
66437,2015-05-25,MelbourneAirport,3.3,16.3
66438,2015-05-26,MelbourneAirport,4.5,15.4
66439,2015-05-27,MelbourneAirport,8.8,17.7
66440,2015-05-28,MelbourneAirport,11.5,19.5
66441,2015-05-29,MelbourneAirport,6.0,16.0
66442,2015-05-30,MelbourneAirport,6.9,16.5
66443,2015-05-31,MelbourneAirport,8.7,16.5
66444,2015-06-01,MelbourneAirport,2.9,11.1
66445,2015-06-02,MelbourneAirport,4.5,10.6
66446,2015-06-03,MelbourneAirport,6.3,12.2
66447,2015-06-04,MelbourneAirport,4.0,9.9
66448,2015-06-05,MelbourneAirport,6.4,13.8
66449,2015-06-06,MelbourneAirport,8.4,16.6
66450,2015-06-07,MelbourneAirport,10.1,13.0
66451,2015-06-08,MelbourneAirport,9.2,17.3
66452,2015-06-09,MelbourneAirport,7.2,13.5
66453,2015-06-10,MelbourneAirport,5.1,12.5
66454,2015-06-11,MelbourneAirport,2.9,13.4
66455,2015-06-12,MelbourneAirport,1.9,13.1
66456,2015-06-13,MelbourneAirport,5.4,17.5
66457,2015-06-14,MelbourneAirport,5.2,17.6
66458,2015-06-15,MelbourneAirport,5.5,17.1
66459,2015-06-16,MelbourneAirport,7.8,15.4
66460,2015-06-17,MelbourneAirport,10.5,14.0
66461,2015-06-18,MelbourneAirport,9.6,11.4
66462,2015-06-19,MelbourneAirport,4.6,11.4
66463,2015-06-20,MelbourneAirport,3.2,11.1
66464,2015-06-21,MelbourneAirport,1.0,11.9
66465,2015-06-22,MelbourneAirport,1.9,12.4
66466,2015-06-23,MelbourneAirport,7.3,17.1
66467,2015-06-24,MelbourneAirport,7.6,16.3
66468,2015-06-25,MelbourneAirport,6.9,14.1
66469,2015-06-26,MelbourneAirport,8.4,15.8
66470,2015-06-27,MelbourneAirport,3.7,13.7
66471,2015-06-28,MelbourneAirport,7.2,14.5
66472,2015-06-29,MelbourneAirport,4.2,13.0
66473,2015-06-30,MelbourneAirport,3.2,13.2
66474,2015-07-01,MelbourneAirport,4.9,14.5
66475,2015-07-02,MelbourneAirport,8.0,11.9
66476,2015-07-03,MelbourneAirport,2.5,10.9
66477,2015-07-04,MelbourneAirport,5.9,10.1
66478,2015-07-05,MelbourneAirport,7.0,15.4
66479,2015-07-06,MelbourneAirport,6.5,11.4
66480,2015-07-07,MelbourneAirport,6.7,13.8
66481,2015-07-08,MelbourneAirport,1.8,14.3
66482,2015-07-09,MelbourneAirport,7.2,12.2
66483,2015-07-10,MelbourneAirport,5.9,13.4
66484,2015-07-11,MelbourneAirport,9.2,13.0
66485,2015-07-12,MelbourneAirport,1.1,10.8
66486,2015-07-13,MelbourneAirport,5.4,12.0
66487,2015-07-14,MelbourneAirport,6.5,9.6
66488,2015-07-15,MelbourneAirport,2.4,9.3
66489,2015-07-16,MelbourneAirport,4.8,12.0
66490,2015-07-17,MelbourneAirport,5.6,11.9
66491,2015-07-18,MelbourneAirport,3.5,11.1
66492,2015-07-19,MelbourneAirport,0.0,13.1
66493,2015-07-20,MelbourneAirport,-1.0,13.8
66494,2015-07-21,MelbourneAirport,4.9,15.5
66495,2015-07-22,MelbourneAirport,10.2,15.7
66496,2015-07-23,MelbourneAirport,5.1,14.6
66497,2015-07-24,MelbourneAirport,6.0,14.4
66498,2015-07-25,MelbourneAirport,6.4,12.5
66499,2015-07-26,MelbourneAirport,5.9,10.9
66500,2015-07-27,MelbourneAirport,4.2,13.1
66501,2015-07-28,MelbourneAirport,6.3,15.1
66502,2015-07-29,MelbourneAirport,5.2,13.6
66503,2015-07-30,MelbourneAirport,6.6,11.4
66504,2015-07-31,MelbourneAirport,2.1,13.8
66505,2015-08-01,MelbourneAirport,7.2,11.1
66506,2015-08-02,MelbourneAirport,5.3,14.1
66507,2015-08-03,MelbourneAirport,5.9,10.4
66508,2015-08-04,MelbourneAirport,1.9,10.9
66509,2015-08-05,MelbourneAirport,6.3,11.3
66510,2015-08-06,MelbourneAirport,4.1,13.5
66511,2015-08-07,MelbourneAirport,6.0,12.5
66512,2015-08-08,MelbourneAirport,8.1,12.0
66513,2015-08-09,MelbourneAirport,6.6,12.1
66514,2015-08-10,MelbourneAirport,7.6,15.1
66515,2015-08-11,MelbourneAirport,5.7,13.9
66516,2015-08-12,MelbourneAirport,7.0,12.7
66517,2015-08-13,MelbourneAirport,6.4,12.9
66518,2015-08-14,MelbourneAirport,8.2,15.6
66519,2015-08-15,MelbourneAirport,9.2,14.8
66520,2015-08-16,MelbourneAirport,4.0,16.7
66521,2015-08-17,MelbourneAirport,7.4,11.9
66522,2015-08-18,MelbourneAirport,3.5,9.8
66523,2015-08-19,MelbourneAirport,5.2,13.1
66524,2015-08-20,MelbourneAirport,3.8,16.0
66525,2015-08-21,MelbourneAirport,9.8,17.3
66526,2015-08-22,MelbourneAirport,10.2,19.1
66527,2015-08-23,MelbourneAirport,4.7,16.5
66528,2015-08-24,MelbourneAirport,6.5,13.5
66529,2015-08-25,MelbourneAirport,8.4,13.5
66530,2015-08-26,MelbourneAirport,6.7,15.4
66531,2015-08-27,MelbourneAirport,8.2,11.3
66532,2015-08-28,MelbourneAirport,6.4,12.8
66533,2015-08-29,MelbourneAirport,3.2,10.8
66534,2015-08-30,MelbourneAirport,6.6,11.7
66535,2015-08-31,MelbourneAirport,6.4,13.1
66536,2015-09-01,MelbourneAirport,1.2,16.4
66537,2015-09-02,MelbourneAirport,8.1,18.3
66538,2015-09-03,MelbourneAirport,9.3,13.9
66539,2015-09-04,MelbourneAirport,4.0,13.5
66540,2015-09-05,MelbourneAirport,8.0,14.1
66541,2015-09-06,MelbourneAirport,3.6,15.4
66542,2015-09-07,MelbourneAirport,7.5,13.2
66543,2015-09-08,MelbourneAirport,7.7,13.2
66544,2015-09-09,MelbourneAirport,8.9,14.9
66545,2015-09-10,MelbourneAirport,7.5,16.2
66546,2015-09-11,MelbourneAirport,3.6,19.7
66547,2015-09-12,MelbourneAirport,11.1,21.5
66548,2015-09-13,MelbourneAirport,13.8,24.9
66549,2015-09-14,MelbourneAirport,14.7,25.7
66550,2015-09-15,MelbourneAirport,9.7,16.5
66551,2015-09-16,MelbourneAirport,5.4,15.2
66552,2015-09-17,MelbourneAirport,6.5,15.0
66553,2015-09-18,MelbourneAirport,8.4,14.5
66554,2015-09-19,MelbourneAirport,4.4,20.9
66555,2015-09-20,MelbourneAirport,6.3,22.7
66556,2015-09-21,MelbourneAirport,12.5,17.5
66557,2015-09-22,MelbourneAirport,5.6,12.6
66558,2015-09-23,MelbourneAirport,4.3,12.6
66559,2015-09-24,MelbourneAirport,3.6,15.3
66560,2015-09-25,MelbourneAirport,1.6,17.9
66561,2015-09-26,MelbourneAirport,4.4,19.6
66562,2015-09-27,MelbourneAirport,3.5,20.8
66563,2015-09-28,MelbourneAirport,5.2,22.4
66564,2015-09-29,MelbourneAirport,4.2,17.5
66565,2015-09-30,MelbourneAirport,9.5,16.9
66566,2015-10-01,MelbourneAirport,3.7,23.3
66567,2015-10-02,MelbourneAirport,7.3,28.5
66568,2015-10-03,MelbourneAirport,16.7,31.0
66569,2015-10-04,MelbourneAirport,14.0,28.2
66570,2015-10-05,MelbourneAirport,10.8,34.6
66571,2015-10-06,MelbourneAirport,19.0,35.9
66572,2015-10-07,MelbourneAirport,8.2,16.9
66573,2015-10-08,MelbourneAirport,8.0,22.5
66574,2015-10-09,MelbourneAirport,9.1,29.5
66575,2015-10-10,MelbourneAirport,17.2,30.2
66576,2015-10-11,MelbourneAirport,17.4,26.8
66577,2015-10-12,MelbourneAirport,10.2,15.4
66578,2015-10-13,MelbourneAirport,4.3,19.5
66579,2015-10-14,MelbourneAirport,6.5,28.8
66580,2015-10-15,MelbourneAirport,16.1,34.1
66581,2015-10-16,MelbourneAirport,15.3,26.6
66582,2015-10-17,MelbourneAirport,9.4,22.3
66583,2015-10-18,MelbourneAirport,9.3,20.1
66584,2015-10-19,MelbourneAirport,5.7,28.1
66585,2015-10-20,MelbourneAirport,9.9,32.4
66586,2015-10-21,MelbourneAirport,16.4,18.2
66587,2015-10-22,MelbourneAirport,9.6,15.9
66588,2015-10-23,MelbourneAirport,10.0,16.8
66589,2015-10-24,MelbourneAirport,5.9,22.0
66590,2015-10-25,MelbourneAirport,7.6,32.8
66591,2015-10-26,MelbourneAirport,12.9,17.4
66592,2015-10-27,MelbourneAirport,8.8,23.7
66593,2015-10-28,MelbourneAirport,7.7,27.3
66594,2015-10-29,MelbourneAirport,9.8,27.3
66595,2015-10-30,MelbourneAirport,10.3,27.9
66596,2015-10-31,MelbourneAirport,14.0,25.9
66597,2015-11-01,MelbourneAirport,15.0,27.0
66598,2015-11-02,MelbourneAirport,12.5,15.5
66599,2015-11-03,MelbourneAirport,8.3,19.0
66600,2015-11-04,MelbourneAirport,8.9,28.0
66601,2015-11-05,MelbourneAirport,15.5,24.7
66602,2015-11-06,MelbourneAirport,14.5,19.6
66603,2015-11-07,MelbourneAirport,10.2,17.7
66604,2015-11-08,MelbourneAirport,6.1,25.5
66605,2015-11-09,MelbourneAirport,13.1,34.2
66606,2015-11-10,MelbourneAirport,14.0,15.9
66607,2015-11-11,MelbourneAirport,10.5,18.9
66608,2015-11-12,MelbourneAirport,12.2,24.4
66609,2015-11-13,MelbourneAirport,11.8,19.2
66610,2015-11-14,MelbourneAirport,8.3,19.4
66611,2015-11-15,MelbourneAirport,11.1,19.7
66612,2015-11-16,MelbourneAirport,10.6,27.6
66613,2015-11-17,MelbourneAirport,14.0,33.9
66614,2015-11-18,MelbourneAirport,9.5,29.3
66615,2015-11-19,MelbourneAirport,15.6,32.7
66616,2015-11-20,MelbourneAirport,13.8,19.3
66617,2015-11-21,MelbourneAirport,10.0,18.4
66618,2015-11-22,MelbourneAirport,12.2,21.2
66619,2015-11-23,MelbourneAirport,11.7,22.3
66620,2015-11-24,MelbourneAirport,9.7,27.3
66621,2015-11-25,MelbourneAirport,10.6,34.6
66622,2015-11-26,MelbourneAirport,9.7,17.8
66623,2015-11-27,MelbourneAirport,5.1,18.2
66624,2015-11-28,MelbourneAirport,8.8,21.7
66625,2015-11-29,MelbourneAirport,11.6,21.2
66626,2015-11-30,MelbourneAirport,8.3,33.0
66627,2015-12-01,MelbourneAirport,13.2,25.0
66628,2015-12-02,MelbourneAirport,6.8,19.6
66629,2015-12-03,MelbourneAirport,7.6,22.6
66630,2015-12-04,MelbourneAirport,8.6,32.1
66631,2015-12-05,MelbourneAirport,12.2,28.5
66632,2015-12-06,MelbourneAirport,12.4,29.9
66633,2015-12-07,MelbourneAirport,17.3,27.4
66634,2015-12-08,MelbourneAirport,19.8,37.0
66635,2015-12-09,MelbourneAirport,13.0,28.2
66636,2015-12-10,MelbourneAirport,10.5,26.3
66637,2015-12-11,MelbourneAirport,10.8,19.8
66638,2015-12-12,MelbourneAirport,7.1,19.2
66639,2015-12-13,MelbourneAirport,8.1,29.8
66640,2015-12-14,MelbourneAirport,10.4,25.9
66641,2015-12-15,MelbourneAirport,11.8,28.2
66642,2015-12-16,MelbourneAirport,16.0,29.7
66643,2015-12-17,MelbourneAirport,14.7,36.8
66644,2015-12-18,MelbourneAirport,18.6,40.9
66645,2015-12-19,MelbourneAirport,17.9,43.1
66646,2015-12-20,MelbourneAirport,25.1,39.7
66647,2015-12-21,MelbourneAirport,13.3,20.9
66648,2015-12-22,MelbourneAirport,10.0,25.7
66649,2015-12-23,MelbourneAirport,13.7,28.7
66650,2015-12-24,MelbourneAirport,14.4,35.0
66651,2015-12-25,MelbourneAirport,21.4,35.4
66652,2015-12-26,MelbourneAirport,11.9,21.2
66653,2015-12-27,MelbourneAirport,9.0,20.5
66654,2015-12-28,MelbourneAirport,10.6,22.9
66655,2015-12-29,MelbourneAirport,11.1,27.2
66656,2015-12-30,MelbourneAirport,11.4,35.2
66657,2015-12-31,MelbourneAirport,21.9,39.6
66658,2016-01-01,MelbourneAirport,20.2,28.7
66659,2016-01-02,MelbourneAirport,15.7,27.5
66660,2016-01-03,MelbourneAirport,16.2,28.2
66661,2016-01-04,MelbourneAirport,14.3,24.5
66662,2016-01-05,MelbourneAirport,14.1,25.6
66663,2016-01-06,MelbourneAirport,15.5,25.3
66664,2016-01-07,MelbourneAirport,14.6,23.4
66665,2016-01-08,MelbourneAirport,13.4,22.8
66666,2016-01-09,MelbourneAirport,16.1,24.1
66667,2016-01-10,MelbourneAirport,15.7,32.1
66668,2016-01-11,MelbourneAirport,16.7,38.3
66669,2016-01-12,MelbourneAirport,15.1,30.3
66670,2016-01-13,MelbourneAirport,15.3,43.6
66671,2016-01-14,MelbourneAirport,16.5,18.0
66672,2016-01-15,MelbourneAirport,11.4,19.7
66673,2016-01-16,MelbourneAirport,8.7,25.0
66674,2016-01-17,MelbourneAirport,12.4,32.8
66675,2016-01-18,MelbourneAirport,20.6,36.5
66676,2016-01-19,MelbourneAirport,13.3,33.5
66677,2016-01-20,MelbourneAirport,17.5,31.0
66678,2016-01-21,MelbourneAirport,18.2,27.5
66679,2016-01-22,MelbourneAirport,16.5,23.7
66680,2016-01-23,MelbourneAirport,16.2,22.6
